OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-11429 [DTC],2024-217E,2025-10-07T18:37:42.000038,15.69704652,9.73e-05,53.156,105.1455,93.151,340.1107,0,C,62061,280,1,-9.9486e-05,-0.00012069,0,0.436,SpaceX-E
STARLINK-11470 [DTC],2024-217F,2025-10-07T18:39:41.999962,15.69699127,8.82e-05,53.1561,105.0793,87.2658,21.5846,0,C,62062,280,1,-3.7107e-05,-4.5019e-05,0,0.368,SpaceX-E
STARLINK-11427 [DTC],2024-217G,2025-10-07T18:40:42.000010,15.69704331,9.49e-05,53.1562,105.2478,93.8787,295.6896,0,C,62063,280,1,-9.7057e-05,-0.00011774,0,0.428,SpaceX-E
STARLINK-11456 [DTC],2024-217H,2025-10-07T18:41:41.999971,15.69694929,9.48e-05,53.1566,104.9044,87.3912,112.5287,0,C,62064,280,1,-2.3995e-05,-2.9109e-05,0,0.329,SpaceX-E
STARLINK-11474 [DTC],2024-217J,2025-10-07T18:36:41.999990,15.69692694,7.43e-05,53.1565,104.7518,82.7616,180.736,0,C,62065,280,1,-6.2435e-06,-7.5739e-06,0,0.41,SpaceX-E
STARLINK-11463 [DTC],2024-217K,2025-10-07T18:36:41.999990,15.69710588,7.49e-05,53.1564,105.0335,87.2146,37.5931,0,C,62066,280,1,-0.00013779,-0.00016717,0,0.321,SpaceX-E
STARLINK-11472 [DTC],2024-217L,2025-10-07T18:37:42.000038,15.69699857,9.11e-05,53.1566,105.4255,90.1284,204.4508,0,C,62067,280,1,-5.556e-05,-6.7402e-05,0,0.384,SpaceX-E
STARLINK-11467 [DTC],2024-217M,2025-10-07T18:36:41.999990,15.69716802,0.0001031,53.1566,104.9761,95.5147,57.0286,0,C,62068,280,1,-0.00017807,-0.00021605,0,0.444,SpaceX-E
STARLINK-11460 [DTC],2024-217N,2025-10-07T18:43:41.999981,15.69699897,9.65e-05,53.1566,105.347,91.1517,254.7222,0,C,62069,280,1,-4.333e-05,-5.2569e-05,0,0.348,SpaceX-E
STARLINK-32604,2024-217P,2025-10-07T19:24:41.999962,15.30212763,0.0001285,53.1573,184.2828,92.1664,166.6361,0,C,62070,280,1,-0.00062882,-0.00018659,0,0.464,SpaceX-E
STARLINK-32553,2024-217Q,2025-10-07T19:23:42.000000,15.30218763,5.74e-05,53.1575,184.276,97.2717,163.5196,0,C,62071,280,1,-0.00097259,-0.00028855,0,0.485,SpaceX-E
STARLINK-32603,2024-217R,2025-10-07T19:24:41.999962,15.30217551,6.88e-05,53.1588,184.1428,71.6297,256.9736,0,C,62072,280,1,-0.00095961,-0.00028469,0,0.426,SpaceX-E
STARLINK-32444,2024-217S,2025-10-07T19:22:42.000038,15.30200682,0.0001188,53.1592,184.0999,86.1095,269.7256,0,C,62073,280,1,-0.00040703,-0.00012076,0,0.369,SpaceX-E
STARLINK-32619,2024-217T,2025-10-07T18:59:41.999971,15.30167136,0.0001455,53.1571,184.4078,70.5905,69.2782,0,C,62074,280,1,0.00075368,0.00022361,0,0.306,SpaceX-E
STARLINK-32580,2024-217U,2025-10-07T19:22:42.000038,15.37507769,0.0001244,53.1592,171.4969,84.5997,171.0256,0,C,62075,280,1,-0.034121,-0.012266,0,0.286,SpaceX-E
STARLINK-32617,2024-217V,2025-10-07T19:28:41.999981,15.39608877,0.0001182,53.1585,171.5207,84.2684,172.0898,0,C,62076,280,1,0.00021607,8.6594e-05,0,0.485,SpaceX-E
STARLINK-11384 [DTC],2024-220A,2025-10-07T18:45:41.999990,15.70828192,0.0001677,43.0005,245.1354,267.0506,338.1466,0,C,62088,280,1,-7.6018e-05,-9.7792e-05,0,0.346,SpaceX-E
STARLINK-11379 [DTC],2024-220B,2025-10-07T18:45:41.999990,15.7082649,0.0001329,43.0007,245.061,263.6385,11.6218,0,C,62089,280,1,-7.4822e-05,-9.6244e-05,0,0.384,SpaceX-E
STARLINK-11387 [DTC],2024-220C,2025-10-07T18:42:42.000019,15.70827059,0.0001716,43.0006,244.999,266.3006,27.2273,0,C,62090,280,1,-7.8271e-05,-0.00010069,0,0.298,SpaceX-E
STARLINK-11389 [DTC],2024-220D,2025-10-07T18:36:41.999990,15.7082515,0.0001538,43.0008,244.9492,261.5562,38.4496,0,C,62091,280,1,-9.4122e-05,-0.00012105,0,0.419,SpaceX-E
STARLINK-11388 [DTC],2024-220E,2025-10-07T18:38:42.000000,15.70818474,0.0001541,43.0005,244.8662,260.025,77.9083,0,C,62092,280,1,-5.3863e-05,-6.927e-05,0,0.477,SpaceX-E
STARLINK-11345 [DTC],2024-220F,2025-10-07T18:36:41.999990,15.70830701,0.0001575,43.0007,244.7997,262.2577,97.8626,0,C,62093,280,1,-0.00012987,-0.00016704,0,0.448,SpaceX-E
STARLINK-11381 [DTC],2024-220G,2025-10-07T18:45:41.999990,15.70824767,0.0001597,43.0009,244.6872,270.9019,154.6715,0,C,62094,280,1,-8.4256e-05,-0.00010837,0,0.421,SpaceX-E
STARLINK-11369 [DTC],2024-220H,2025-10-07T18:42:42.000019,15.70827555,0.0001603,43.0008,244.6252,257.1041,186.7315,0,C,62095,280,1,-9.0167e-05,-0.00011598,0,0.438,SpaceX-E
STARLINK-11303 [DTC],2024-220J,2025-10-07T18:46:42.000038,15.70821235,0.0001445,43.0007,244.5338,267.9124,221.7136,0,C,62096,280,1,-4.3778e-05,-5.6309e-05,0,0.389,SpaceX-E
STARLINK-11367 [DTC],2024-220K,2025-10-07T18:40:42.000010,15.70816591,0.0001516,43.0007,244.484,264.6619,231.4368,0,C,62097,280,1,-1.2995e-05,-1.6714e-05,0,0.328,SpaceX-E
STARLINK-11386 [DTC],2024-220L,2025-10-07T18:42:42.000019,15.70826866,0.0001487,43.0006,244.4008,267.3201,266.6987,0,C,62098,280,1,-8.9669e-05,-0.00011534,0,0.397,SpaceX-E
STARLINK-11380 [DTC],2024-220M,2025-10-07T18:45:41.999990,15.70818161,0.000153,43.0005,244.3135,269.8868,305.9945,0,C,62099,280,1,-2.518e-05,-3.2387e-05,0,0.416,SpaceX-E
STARLINK-33566,2024-220N,2025-10-07T19:26:41.999971,15.27571186,0.0001189,43.0007,334.2186,271.2234,317.076,0,C,62100,280,1,0.00090091,0.00024886,0,0.426,SpaceX-E
STARLINK-33545,2024-220P,2025-10-07T19:24:41.999962,15.27561526,0.0001473,43.0011,348.6865,272.1706,64.4717,0,C,62101,280,1,0.0010223,0.00028235,0,0.57,SpaceX-E
STARLINK-33562,2024-220Q,2025-10-07T19:28:41.999981,15.27570157,0.0001442,43.0021,348.8209,274.9172,13.3271,0,C,62102,280,1,0.0010711,0.00029592,0,0.566,SpaceX-E
STARLINK-33554,2024-220R,2025-10-07T19:24:41.999962,15.27531466,0.0001351,43.0009,348.6353,275.5357,82.4305,0,C,62103,280,1,0.0015258,0.00042118,0,0.335,SpaceX-E
STARLINK-33555,2024-220S,2025-10-07T19:19:41.999981,15.27562429,0.0001595,43.003,349.0881,264.8099,249.9702,0,C,62104,280,1,0.0015573,0.0004303,0,0.352,SpaceX-E
STARLINK-33559,2024-220V,2025-10-07T19:20:42.000029,15.27561907,0.0001258,43.0025,349.0347,266.8837,272.9779,0,C,62107,280,1,0.0012617,0.00034854,0,0.481,SpaceX-E
STARLINK-33553,2024-220W,2025-10-07T19:25:42.000010,15.27586629,0.0001128,43.0022,348.9161,262.1224,339.1985,0,C,62108,280,1,0.0013456,0.000372,0,0.477,SpaceX-E
STARLINK-33556,2024-220X,2025-10-07T19:21:41.999990,15.27573823,0.0001667,43.0017,348.7489,258.3661,45.5384,0,C,62109,280,1,0.0012908,0.00035671,0,0.501,SpaceX-E
STARLINK-33551,2024-220Y,2025-10-07T19:24:41.999962,15.2755937,0.0001467,43.0023,348.9696,258.4915,317.871,0,C,62110,280,1,0.0014163,0.00039125,0,0.407,SpaceX-E
STARLINK-32311,2024-222A,2025-10-07T19:25:42.000010,15.27629618,0.0001463,43.003,264.5917,268.7274,0.6185,0,C,62114,280,1,-0.0013586,-0.00037526,0,0.784,SpaceX-E
STARLINK-32470,2024-222B,2025-10-07T19:25:42.000010,15.27605245,0.0001301,43.0007,279.3912,268.8928,320.7663,0,C,62115,280,1,-0.00065317,-0.00018038,0,0.628,SpaceX-E
STARLINK-32502,2024-222C,2025-10-07T19:23:42.000000,15.27596549,0.0001579,43.0029,279.6892,269.4157,192.4085,0,C,62116,280,1,-0.0014374,-0.00039659,0,0.642,SpaceX-E
STARLINK-32521,2024-222D,2025-10-07T19:21:41.999990,15.27620493,0.0001221,43.0033,275.9402,264.642,264.6931,0,C,62117,280,1,-0.0011698,-0.00032306,0,0.687,SpaceX-E
STARLINK-32549,2024-222E,2025-10-07T19:26:41.999971,15.27599634,0.000144,43.001,279.2043,268.3232,42.9802,0,C,62118,280,1,-0.00060007,-0.0001657,0,0.603,SpaceX-E
STARLINK-32535,2024-222F,2025-10-07T19:36:42.000019,15.27658481,0.0001588,43.0025,276.2893,263.0573,203.2932,0,C,62119,280,1,-0.0019108,-0.00052799,0,1.012,SpaceX-E
STARLINK-32548,2024-222G,2025-10-07T19:27:42.000019,15.27614158,0.0001329,43.0025,279.8602,270.3842,128.8274,0,C,62120,280,1,-0.0010044,-0.00027738,0,0.674,SpaceX-E
STARLINK-32525,2024-222H,2025-10-07T19:27:42.000019,15.27559575,6.13e-05,43.0005,279.2823,263.3346,16.5027,0,C,62121,280,1,9.5889e-06,2.6458e-06,0,0.414,SpaceX-E
STARLINK-32628,2024-222J,2025-10-07T19:28:41.999981,15.27641453,9.14e-05,43.0025,279.514,249.0436,295.3701,0,C,62122,280,1,-0.00095407,-0.0002637,0,0.774,SpaceX-E
STARLINK-32626,2024-222K,2025-10-07T19:25:42.000010,15.27615739,0.0001481,43.0029,279.7835,265.4085,161.5124,0,C,62123,280,1,-0.00099609,-0.00027509,0,0.669,SpaceX-E
STARLINK-32608,2024-222L,2025-10-07T19:20:42.000029,15.27587397,0.0001247,43.0011,279.4591,266.1303,283.2373,0,C,62124,280,1,-0.00096098,-0.00026517,0,0.529,SpaceX-E
STARLINK-32488,2024-222M,2025-10-07T19:24:41.999962,15.27601633,0.0001521,43.002,279.9215,270.2093,96.3106,0,C,62125,280,1,-0.00048499,-0.00013394,0,0.601,SpaceX-E
STARLINK-32490,2024-222N,2025-10-07T19:29:42.000029,15.27611918,0.0001391,43.0006,279.2237,263.5041,45.1223,0,C,62126,280,1,-0.00095085,-0.00026258,0,0.633,SpaceX-E
STARLINK-32557,2024-222P,2025-10-07T19:27:42.000019,15.27621833,0.0001414,43.0024,268.9532,267.7243,286.3293,0,C,62127,280,1,-0.0012225,-0.00033761,0,0.682,SpaceX-E
STARLINK-32568,2024-222Q,2025-10-07T19:28:41.999981,15.27625297,0.0001376,43.0026,279.7202,265.3093,194.3305,0,C,62128,280,1,-0.001092,-0.00030166,0,0.759,SpaceX-E
STARLINK-32462,2024-222R,2025-10-07T19:21:41.999990,15.27622488,0.0001395,43.0033,276.2573,265.8028,178.5504,0,C,62129,280,1,-0.0010093,-0.0002788,0,0.753,SpaceX-E
STARLINK-32463,2024-222S,2025-10-07T19:29:42.000029,15.27609137,0.0001386,43.0003,279.3223,270.8213,355.3577,0,C,62130,280,1,-0.00076513,-0.00021131,0,0.676,SpaceX-E
STARLINK-32550,2024-222T,2025-10-07T19:20:42.000029,15.27548021,0.0001061,43.0031,279.8339,269.3633,124.4067,0,C,62131,280,1,0.00017456,4.8156e-05,0,0.356,SpaceX-E
STARLINK-32507,2024-222U,2025-10-07T19:22:42.000038,15.27613521,0.0001462,43.0014,279.1676,271.9388,45.2981,0,C,62132,280,1,-0.00093862,-0.00025922,0,0.673,SpaceX-E
STARLINK-32245,2024-222V,2025-10-07T19:29:42.000029,15.2757508,0.0001437,43.0029,279.6098,261.0528,244.9323,0,C,62133,280,1,-0.00042678,-0.00011778,0,0.504,SpaceX-E
STARLINK-32546,2024-222W,2025-10-07T19:24:41.999962,15.27558531,0.0001338,43.0029,276.3,268.3722,166.2068,0,C,62134,280,1,0.00048915,0.00013502,0,0.312,SpaceX-E
STARLINK-32545,2024-222X,2025-10-07T19:30:41.999990,15.27617899,0.0001369,43.0019,279.9461,264.1306,104.0741,0,C,62135,280,1,-0.00094199,-0.00026018,0,0.66,SpaceX-E
STARLINK-32554,2024-222Y,2025-10-07T19:27:42.000019,15.27607388,0.0001121,43.0018,279.4801,241.6572,313.2266,0,C,62136,280,1,-0.00072971,-0.00020152,0,0.688,SpaceX-E
STARLINK-32570,2024-222Z,2025-10-07T19:25:42.000010,15.27595753,7.91e-05,43.0027,279.5737,261.2884,250.5616,0,C,62137,280,1,-0.00039844,-0.00011002,0,0.578,SpaceX-E
STARLINK-32529,2024-224A,2025-10-07T19:21:41.999990,15.27570413,0.0001692,43.0025,301.7494,269.3919,178.3344,0,C,62139,280,1,0.0001209,3.3376e-05,0,0.478,SpaceX-E
STARLINK-32464,2024-224B,2025-10-07T19:28:41.999981,15.27609736,0.0001431,43.0028,301.7936,262.2688,169.742,0,C,62140,280,1,-0.00066425,-0.00018347,0,0.706,SpaceX-E
STARLINK-32482,2024-224C,2025-10-07T19:21:41.999990,15.27659113,0.0001211,43.0002,301.3156,274.9016,342.6621,0,C,62141,280,1,-0.0033896,-0.00093549,0,1.017,SpaceX-E
STARLINK-32454,2024-224D,2025-10-07T19:24:41.999962,15.27605053,0.0001431,43.0017,309.0273,270.241,24.4478,0,C,62142,280,1,-0.00038442,-0.00010619,0,0.703,SpaceX-E
STARLINK-32485,2024-224E,2025-10-07T19:24:41.999962,15.27604683,0.0001473,43.0009,304.6721,257.5805,49.4046,0,C,62143,280,1,-0.00038631,-0.00010671,0,0.69,SpaceX-E
STARLINK-32388,2024-224F,2025-10-07T19:31:42.000038,15.27613661,0.0001425,43.0024,308.9498,267.0456,75.6334,0,C,62144,280,1,-0.00058784,-0.00016239,0,0.764,SpaceX-E
STARLINK-32374,2024-224G,2025-10-07T19:30:41.999990,15.2764366,7.68e-05,43.003,301.567,286.7925,244.744,0,C,62145,280,1,-0.00085018,-0.00023502,0,0.81,SpaceX-E
STARLINK-32384,2024-224H,2025-10-07T19:28:41.999981,15.27649641,7.91e-05,43.0028,301.5948,240.7111,276.2732,0,C,62146,280,1,-0.0032641,-0.00090066,0,0.974,SpaceX-E
STARLINK-32295,2024-224J,2025-10-07T19:23:42.000000,15.27613117,0.0001684,43.0039,301.7455,267.9614,173.131,0,C,62147,280,1,-0.00042668,-0.00011789,0,0.625,SpaceX-E
STARLINK-32479,2024-224K,2025-10-07T19:28:41.999981,15.27607698,0.0001473,43.002,301.4569,243.0127,330.5219,0,C,62148,280,1,-0.00047562,-0.00013138,0,0.73,SpaceX-E
STARLINK-32468,2024-224L,2025-10-07T19:25:42.000010,15.27597889,0.0001401,43.0018,301.4496,265.9362,303.1723,0,C,62149,280,1,-0.00016182,-4.4696e-05,0,0.64,SpaceX-E
STARLINK-32629,2024-224M,2025-10-07T19:25:42.000010,15.27598814,0.0001429,43.0004,301.0974,268.902,88.7689,0,C,62150,280,1,-0.00011148,-3.0795e-05,0,0.613,SpaceX-E
STARLINK-32644,2024-224N,2025-10-07T19:23:42.000000,15.27613645,0.0001437,43.004,301.7265,268.4578,179.7921,0,C,62151,280,1,-0.00068554,-0.00018936,0,0.715,SpaceX-E
STARLINK-32623,2024-224P,2025-10-07T19:24:41.999962,15.27611507,0.0001243,43.0007,304.8086,266.6056,343.7933,0,C,62152,280,1,-0.00061481,-0.00016983,0,0.701,SpaceX-E
STARLINK-32639,2024-224Q,2025-10-07T19:20:42.000029,15.27609108,0.0001448,43.0037,301.7056,260.8753,190.0798,0,C,62153,280,1,-0.00067977,-0.00018775,0,0.717,SpaceX-E
STARLINK-32625,2024-224R,2025-10-07T19:33:41.999962,15.27633431,0.0001346,43.0032,301.7536,271.7103,186.3803,0,C,62154,280,1,-0.00079968,-0.00022101,0,0.738,SpaceX-E
STARLINK-32635,2024-224S,2025-10-07T19:25:42.000010,15.27603942,0.0001416,43.0018,309.071,265.9892,11.3233,0,C,62155,280,1,-0.00040424,-0.00011166,0,0.718,SpaceX-E
STARLINK-32532,2024-224T,2025-10-07T19:24:41.999962,15.27568456,0.0001391,43.0009,301.3501,267.04,340.6882,0,C,62156,280,1,0.00024041,6.6369e-05,0,0.406,SpaceX-E
STARLINK-32503,2024-224U,2025-10-07T19:22:42.000038,15.27600538,0.0001351,43.0033,308.9284,256.8075,72.689,0,C,62157,280,1,-0.00034429,-9.5091e-05,0,0.657,SpaceX-E
STARLINK-32508,2024-224V,2025-10-07T19:30:41.999990,15.27597687,0.0001039,43.0025,301.4787,256.9571,310.0459,0,C,62158,280,1,-0.00014706,-4.0619e-05,0,0.637,SpaceX-E
STARLINK-32524,2024-224W,2025-10-07T19:22:42.000038,15.27599519,0.0001299,43.0009,304.9657,269.2629,269.8166,0,C,62159,280,1,-0.0001651,-4.5606e-05,0,0.629,SpaceX-E
STARLINK-32484,2024-224X,2025-10-07T19:21:41.999990,15.27603976,0.0001457,43.0033,301.7823,267.7268,151.6771,0,C,62160,280,1,-0.00053636,-0.00014813,0,0.699,SpaceX-E
STARLINK-32497,2024-224Y,2025-10-07T19:27:42.000019,15.27598625,0.0001226,43.0006,304.8456,269.9549,330.6946,0,C,62161,280,1,-0.00023173,-6.4004e-05,0,0.656,SpaceX-E
STARLINK-32526,2024-224Z,2025-10-07T19:27:42.000019,15.27602521,0.0001407,43.0004,304.897,266.3621,313.0564,0,C,62162,280,1,-0.0002621,-7.2402e-05,0,0.662,SpaceX-E
STARLINK-32523,2024-225C,2025-10-07T19:22:42.000038,14.98380274,0.0003164,70.0021,190.0037,271.2246,56.0298,0,C,62165,280,1,-0.0038929,-0.00046456,0,0.294,SpaceX-E
STARLINK-32551,2024-225D,2025-10-07T19:23:42.000000,14.98379534,0.0002956,70.0021,189.8581,272.2,193.8544,0,C,62166,280,1,-0.003438,-0.00041032,0,0.25,SpaceX-E
STARLINK-32506,2024-225E,2025-10-07T19:22:42.000038,14.98378749,0.0003021,70.0018,190.1067,271.9778,325.234,0,C,62167,280,1,-0.0036115,-0.000431,0,0.352,SpaceX-E
STARLINK-32562,2024-225F,2025-10-07T19:24:41.999962,14.9837836,0.0002961,70.002,189.9231,269.7869,132.4927,0,C,62168,280,1,-0.0039244,-0.00046829,0,0.307,SpaceX-E
STARLINK-32558,2024-225G,2025-10-07T19:20:42.000029,14.98398097,0.000321,70.0022,189.9805,270.3696,71.8659,0,C,62169,280,1,-0.0044774,-0.00053446,0,0.316,SpaceX-E
STARLINK-32538,2024-225H,2025-10-07T19:21:41.999990,14.98378277,0.000312,70.0015,190.0571,272.3777,6.1098,0,C,62170,280,1,-0.0034226,-0.00040848,0,0.291,SpaceX-E
STARLINK-32257,2024-225J,2025-10-07T19:22:42.000038,14.9837913,0.0002947,70.0021,189.7826,270.9246,258.9118,0,C,62171,280,1,-0.0034335,-0.00040978,0,0.265,SpaceX-E
STARLINK-32407,2024-225K,2025-10-07T19:24:41.999962,14.98367344,0.0002849,70.0021,189.8722,277.5578,169.7387,0,C,62172,280,1,-0.0028419,-0.00033913,0,0.228,SpaceX-E
STARLINK-32575,2024-225L,2025-10-07T19:20:42.000029,14.98370191,0.000294,70.0017,179.7383,270.7772,286.858,0,C,62173,280,1,-0.0032092,-0.00038295,0,0.267,SpaceX-E
STARLINK-32552,2024-225M,2025-10-07T19:27:42.000019,14.98379916,0.0002694,70.002,189.7994,274.0541,251.998,0,C,62174,280,1,-0.0036434,-0.00043481,0,0.254,SpaceX-E
STARLINK-32534,2024-225N,2025-10-07T19:36:42.000019,14.98374459,0.0003098,70.0017,190.056,271.3651,40.7849,0,C,62175,280,1,-0.0032069,-0.00038272,0,0.267,SpaceX-E
STARLINK-32516,2024-225P,2025-10-07T19:22:42.000038,14.98439638,0.0003238,70.0014,190.0291,270.2586,34.5305,0,C,62176,280,1,-0.0083954,-0.001002,0,0.497,SpaceX-E
STARLINK-32542,2024-225Q,2025-10-07T19:27:42.000019,14.98360277,0.0003024,70.0022,189.9425,270.5076,120.5142,0,C,62177,280,1,-0.0026407,-0.00031508,0,0.268,SpaceX-E
STARLINK-32600,2024-225R,2025-10-07T19:27:42.000019,14.98450968,0.0003071,70.0018,180.0253,269.6997,44.0708,0,C,62178,280,1,-0.0094267,-0.0011251,0,0.499,SpaceX-E
STARLINK-32584,2024-225S,2025-10-07T19:26:41.999971,14.98371782,0.000288,70.0018,189.8327,272.2302,160.0692,0,C,62179,280,1,-0.0033238,-0.00039662,0,0.28,SpaceX-E
STARLINK-32587,2024-225T,2025-10-07T19:27:42.000019,14.98310636,0.0003316,70.002,189.7337,272.9086,230.6553,0,C,62180,280,1,0.00061566,7.3442e-05,0,0.292,SpaceX-E
STARLINK-32602,2024-225U,2025-10-07T19:28:41.999981,14.983767,0.000308,70.0023,179.9261,271.837,135.6693,0,C,62181,280,1,-0.0033879,-0.00040432,0,0.256,SpaceX-E
STARLINK-32565,2024-225V,2025-10-07T19:25:42.000010,14.98415291,0.0003113,70.0021,189.7286,268.5205,317.5091,0,C,62182,280,1,-0.0054704,-0.00065308,0,0.435,SpaceX-E
STARLINK-32589,2024-225W,2025-10-07T19:19:41.999981,14.98372401,0.0003103,70.0021,190.1354,270.4635,293.9039,0,C,62183,280,1,-0.0029959,-0.00035754,0,0.261,SpaceX-E
STARLINK-32581,2024-225X,2025-10-07T19:26:41.999971,14.98326129,0.0003177,70.0013,179.8267,271.5562,218.6036,0,C,62184,280,1,-0.0013464,-0.00016058,0,0.258,SpaceX-E
STARLINK-32686,2024-229A,2025-10-07T19:25:42.000010,15.27551904,0.0001387,43.0045,50.4777,270.2954,42.0205,0,C,62192,280,1,0.0014481,0.00039996,0,0.253,SpaceX-E
STARLINK-32688,2024-229B,2025-10-07T19:23:42.000000,15.2754849,0.0001144,43.0047,54.17,274.1602,294.1422,0,C,62193,280,1,0.0010068,0.00027794,0,0.27,SpaceX-E
STARLINK-32684,2024-229C,2025-10-07T19:21:41.999990,15.27558182,0.0001373,43.0031,53.8431,264.5958,77.5369,0,C,62194,280,1,0.0012264,0.00033875,0,0.268,SpaceX-E
STARLINK-32672,2024-229D,2025-10-07T19:28:41.999981,15.27556965,0.0001745,43.0044,54.0,269.7786,21.3089,0,C,62195,280,1,0.0011513,0.00031797,0,0.284,SpaceX-E
STARLINK-32682,2024-229E,2025-10-07T19:20:42.000029,15.27492922,0.0001204,43.0044,21.4474,253.6562,76.0374,0,C,62196,280,1,0.0017544,0.00048381,0,0.287,SpaceX-E
STARLINK-32663,2024-229F,2025-10-07T19:24:41.999962,15.27550449,0.0001233,43.0016,54.4472,260.3002,191.5569,0,C,62197,280,1,0.0013478,0.00037221,0,0.267,SpaceX-E
STARLINK-32640,2024-229G,2025-10-07T19:29:42.000029,15.27555734,0.0001353,43.0037,53.8954,264.399,72.9604,0,C,62198,280,1,0.0011918,0.00032915,0,0.278,SpaceX-E
STARLINK-32653,2024-229H,2025-10-07T19:27:42.000019,15.27538382,0.0001333,43.0015,47.2155,260.9182,310.3514,0,C,62199,280,1,0.0014477,0.0003997,0,0.297,SpaceX-E
STARLINK-32647,2024-229J,2025-10-07T19:22:42.000038,15.27558861,0.0001786,43.0043,54.2042,262.8537,287.492,0,C,62200,280,1,0.00081772,0.00022579,0,0.422,SpaceX-E
STARLINK-32667,2024-229K,2025-10-07T19:19:41.999981,15.2755465,0.0001441,43.0016,53.749,258.4304,118.5295,0,C,62201,280,1,0.0011579,0.00031977,0,0.302,SpaceX-E
STARLINK-32655,2024-229L,2025-10-07T19:30:41.999990,15.27552937,0.000156,43.0024,54.3247,260.9176,256.3679,0,C,62202,280,1,0.00082713,0.00022835,0,0.396,SpaceX-E
STARLINK-32665,2024-229M,2025-10-07T19:28:41.999981,15.27559076,0.0001758,43.0046,54.0978,267.5812,341.0635,0,C,62203,280,1,0.001026,0.00028334,0,0.333,SpaceX-E
STARLINK-32664,2024-229N,2025-10-07T19:22:42.000038,15.27556158,0.0002696,43.004,54.2533,269.9905,259.1266,0,C,62204,280,1,0.0010212,0.00028201,0,0.325,SpaceX-E
STARLINK-32660,2024-229P,2025-10-07T19:21:41.999990,15.27552746,0.0001394,43.0031,39.9238,275.6351,84.1703,0,C,62205,280,1,0.0014972,0.00041356,0,0.277,SpaceX-E
STARLINK-32448,2024-229Q,2025-10-07T19:22:42.000038,15.27542211,0.0001327,43.0028,53.7836,270.2777,96.9686,0,C,62206,280,1,0.001057,0.00029177,0,0.341,SpaceX-E
STARLINK-32430,2024-229R,2025-10-07T19:27:42.000019,15.27550968,0.0001144,43.0028,50.808,264.8268,273.687,0,C,62207,280,1,0.00082603,0.00022802,0,0.439,SpaceX-E
STARLINK-32675,2024-229S,2025-10-07T19:27:42.000019,15.27545249,0.0001756,43.0045,54.051,277.9004,348.1538,0,C,62208,280,1,0.0012547,0.00034642,0,0.284,SpaceX-E
STARLINK-32671,2024-229T,2025-10-07T19:27:42.000019,15.27541396,0.0001339,43.0016,54.52,275.8801,152.1208,0,C,62209,280,1,0.001167,0.00032216,0,0.316,SpaceX-E
STARLINK-32670,2024-229U,2025-10-07T19:20:42.000029,15.27553058,0.0001304,43.0043,53.9779,262.3631,19.371,0,C,62210,280,1,0.0011516,0.00031801,0,0.292,SpaceX-E
STARLINK-32642,2024-229V,2025-10-07T19:28:41.999981,15.27548657,0.0001445,43.0032,53.8631,259.7242,87.9872,0,C,62211,280,1,0.0011288,0.00031166,0,0.3,SpaceX-E
STARLINK-32668,2024-229W,2025-10-07T19:28:41.999981,15.27537636,0.0001546,43.0022,50.852,259.5338,261.588,0,C,62212,280,1,0.0013456,0.00037146,0,0.313,SpaceX-E
STARLINK-32669,2024-229X,2025-10-07T19:23:42.000000,15.27554056,0.0001498,43.0015,54.3986,267.493,201.8008,0,C,62213,280,1,0.00069262,0.00019119,0,0.43,SpaceX-E
STARLINK-32666,2024-229Y,2025-10-07T19:20:42.000029,15.27548555,0.0001397,43.0013,54.4967,278.2812,144.1426,0,C,62214,280,1,0.0010734,0.00029635,0,0.305,SpaceX-E
STARLINK-32662,2024-229Z,2025-10-07T19:24:41.999962,15.27555122,0.0001717,43.0034,54.2938,269.3766,246.1843,0,C,62215,280,1,0.00079095,0.00021837,0,0.415,SpaceX-E
STARLINK-11394 [DTC],2024-231A,2025-10-07T18:46:42.000038,15.69708722,7.19e-05,53.1562,135.0605,93.3892,333.709,0,C,62218,280,1,-0.00011242,-0.0001364,0,0.34,SpaceX-E
STARLINK-11490 [DTC],2024-231B,2025-10-07T18:38:42.000000,15.6970948,0.0001047,53.1561,135.1442,78.8523,289.0979,0,C,62219,280,1,-0.00012803,-0.00015533,0,0.396,SpaceX-E
STARLINK-11466 [DTC],2024-231C,2025-10-07T18:37:42.000038,15.6971783,9.87e-05,53.156,135.2603,100.2595,208.2868,0,C,62220,280,1,-0.00020061,-0.00024337,0,0.33,SpaceX-E
STARLINK-11468 [DTC],2024-231D,2025-10-07T18:41:41.999971,15.69715536,9.97e-05,53.1564,135.3584,90.5672,178.2134,0,C,62221,280,1,-0.0001808,-0.00021934,0,0.335,SpaceX-E
STARLINK-11488 [DTC],2024-231E,2025-10-07T18:46:42.000038,15.69724783,9.45e-05,53.1561,135.1718,93.3738,278.2482,0,C,62222,280,1,-0.00025499,-0.00030935,0,0.367,SpaceX-E
